日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2015-09-29,'399006,创业板指,2098.567,2135.512,2075.972,2089.538,2122.257,-23.69,-1.1163,1520418622,34248493635.8
2015-09-28,'399006,创业板指,2122.257,2124.062,2007.916,2024.892,2020.972,101.285,5.0117,1430887227,31949266186.1
2015-09-25,'399006,创业板指,2020.972,2106.954,2002.45,2091.854,2106.594,-85.622,-4.0645,1550778403,33223263349.1
2015-09-24,'399006,创业板指,2106.594,2130.465,2084.31,2090.557,2077.99,28.604,1.3765,1755347358,39225773633.5
2015-09-23,'399006,创业板指,2077.99,2103.224,2036.063,2039.487,2078.718,-0.728,-0.035,1492260574,33203244924.7
2015-09-22,'399006,创业板指,2078.718,2108.559,2042.133,2082.336,2079.06,-0.342,-0.0164,1831234726,41594267122.6
2015-09-21,'399006,创业板指,2079.06,2080.219,1945.354,1950.328,1983.298,95.762,4.8284,1714350168,37938284791.4
2015-09-18,'399006,创业板指,1983.298,1995.497,1922.142,1948.116,1933.297,50.001,2.5863,1450181269,30741085435.7
2015-09-17,'399006,创业板指,1933.297,2020.554,1922.799,1943.285,1926.245,7.052,0.3661,1797404709,39273613900.0
2015-09-16,'399006,创业板指,1926.245,1928.778,1808.748,1813.727,1797.557,128.688,7.159,1364923766,27934195617.9
2015-09-15,'399006,创业板指,1797.557,1892.809,1794.292,1843.23,1906.214,-108.657,-5.7001,1264282524,24922119318.0
2015-09-14,'399006,创业板指,1906.214,2075.671,1905.203,2068.202,2060.505,-154.291,-7.488,1287479992,28293175902.4
2015-09-11,'399006,创业板指,2060.505,2084.051,2029.811,2039.012,2039.118,21.387,1.0488,1253267922,28746833045.5
2015-09-10,'399006,创业板指,2039.118,2078.423,2024.892,2030.032,2071.717,-32.599,-1.5735,1439233274,32225291646.2
2015-09-09,'399006,创业板指,2071.717,2102.225,2017.098,2023.305,2001.156,70.561,3.526,2202687229,51149604054.1
2015-09-08,'399006,创业板指,2001.156,2004.81,1859.205,1875.674,1893.521,107.635,5.6844,1581393113,32537807709.4
2015-09-07,'399006,创业板指,1893.521,1953.397,1878.263,1882.859,1855.032,38.489,2.0748,1656899687,34208030717.4
2015-09-02,'399006,创业板指,1855.032,1953.914,1779.181,1787.709,1889.491,-34.459,-1.8237,1725935990,36076618714.4
2015-09-01,'399006,创业板指,1889.491,1959.455,1877.361,1959.455,1996.865,-107.374,-5.3771,1409304867,31776358503.7
2015-08-31,'399006,创业板指,1996.865,2058.852,1987.576,2056.286,2082.124,-85.259,-4.0948,1447651723,34156847679.7
2015-08-28,'399006,创业板指,2082.124,2086.872,1960.393,1990.345,1959.494,122.63,6.2582,1904712444,44345709260.9
2015-08-27,'399006,创业板指,1959.494,1959.982,1843.186,1924.778,1890.036,69.458,3.675,1790496070,38860735214.7
2015-08-26,'399006,创业板指,1890.036,2044.656,1875.029,1975.923,1990.706,-100.67,-5.057,1933968270,43661265169.7
2015-08-25,'399006,创业板指,1990.706,2048.026,1987.124,1996.043,2152.614,-161.908,-7.5215,1205075731,27881834539.3
2015-08-24,'399006,创业板指,2152.614,2246.55,2152.614,2222.542,2341.954,-189.34,-8.0847,972553372,24698852147.5
2015-08-21,'399006,创业板指,2341.954,2480.675,2340.917,2452.615,2508.817,-166.863,-6.6511,1314084432,37599902526.4
2015-08-20,'399006,创业板指,2508.817,2610.895,2508.349,2556.772,2570.691,-61.874,-2.4069,1499696462,45451472932.6
2015-08-19,'399006,创业板指,2570.691,2584.36,2359.166,2427.937,2504.172,66.519,2.6563,1676219520,48823320397.2
2015-08-18,'399006,创业板指,2504.172,2720.575,2488.608,2674.422,2666.287,-162.115,-6.0802,1915977287,59776536381.3
2015-08-17,'399006,创业板指,2666.287,2676.715,2613.784,2665.373,2674.022,-7.735,-0.2893,1348868610,42017461514.8
2015-08-14,'399006,创业板指,2674.022,2725.466,2664.416,2713.784,2684.258,-10.236,-0.3813,1508706806,47682222386.3
2015-08-13,'399006,创业板指,2684.258,2684.258,2578.907,2608.74,2622.188,62.07,2.3671,1361673788,43097650263.9
2015-08-12,'399006,创业板指,2622.188,2700.401,2622.188,2658.843,2698.912,-76.724,-2.8428,1386448628,45392204072.3
2015-08-11,'399006,创业板指,2698.912,2747.832,2675.147,2705.037,2706.718,-7.806,-0.2884,1802676997,61137046202.7
2015-08-10,'399006,创业板指,2706.718,2726.9,2593.414,2606.735,2576.993,129.725,5.034,1823954491,60165715088.2
2015-08-07,'399006,创业板指,2576.993,2586.529,2505.274,2509.963,2480.926,96.067,3.8722,1555336978,48174848462.8
2015-08-06,'399006,创业板指,2480.926,2517.991,2430.53,2441.955,2502.041,-21.115,-0.8439,1214261396,33809555279.5
2015-08-05,'399006,创业板指,2502.041,2584.191,2480.445,2542.269,2546.162,-44.121,-1.7328,1824542827,51827798100.4
2015-08-04,'399006,创业板指,2546.162,2546.162,2380.281,2396.408,2399.273,146.889,6.1222,1757791363,49331682492.4
2015-08-03,'399006,创业板指,2399.273,2494.801,2371.479,2475.328,2539.844,-140.571,-5.5346,1849905340,51979835139.6
2015-07-31,'399006,创业板指,2539.844,2605.344,2499.245,2507.265,2561.191,-21.347,-0.8335,1671234674,50529748489.3
2015-07-30,'399006,创业板指,2561.191,2707.759,2556.093,2671.455,2693.865,-132.674,-4.925,2010776677,62002927236.4
2015-07-29,'399006,创业板指,2693.865,2693.99,2483.916,2617.938,2581.962,111.903,4.334,2302801017,67867496709.8
2015-07-28,'399006,创业板指,2581.962,2705.184,2492.189,2546.406,2683.446,-101.484,-3.7819,2548658298,73756328760.4
2015-07-27,'399006,创业板指,2683.446,2924.08,2683.051,2822.374,2897.824,-214.378,-7.3979,2306291672,76783766495.1
2015-07-24,'399006,创业板指,2897.824,3014.177,2879.264,2976.935,2967.952,-70.128,-2.3628,2268588181,77606245041.9
2015-07-23,'399006,创业板指,2967.952,2969.347,2864.428,2896.249,2897.373,70.579,2.436,2045325100,68371843211.9
2015-07-22,'399006,创业板指,2897.373,2932.06,2828.447,2882.061,2882.897,14.476,0.5021,2111686388,70395190022.6
2015-07-21,'399006,创业板指,2882.897,2917.407,2779.533,2802.022,2848.303,34.594,1.2145,2057632766,70726988477.5
2015-07-20,'399006,创业板指,2848.303,2907.148,2777.914,2820.723,2783.324,64.979,2.3346,2497331919,83758483335.2
2015-07-17,'399006,创业板指,2783.324,2805.798,2646.501,2651.44,2627.076,156.248,5.9476,2035392744,64570149157.2
2015-07-16,'399006,创业板指,2627.076,2698.155,2439.239,2526.647,2590.031,37.045,1.4303,2189514115,63784894384.7
2015-07-15,'399006,创业板指,2590.031,2750.655,2583.462,2750.655,2726.048,-136.017,-4.9895,2218824061,70847191772.3
2015-07-14,'399006,创业板指,2726.048,2827.551,2715.975,2725.043,2683.074,42.974,1.6017,1553456089,63349369122.7
2015-07-13,'399006,创业板指,2683.074,2683.074,2592.196,2612.768,2535.889,147.185,5.8041,1116585026,54545877096.7
2015-07-10,'399006,创业板指,2535.889,2535.889,2478.865,2487.388,2435.755,100.134,4.111,695786581,31943866793.3
2015-07-09,'399006,创业板指,2435.755,2435.755,2338.109,2338.109,2364.049,71.706,3.0332,934904231,33269963765.6
2015-07-08,'399006,创业板指,2364.049,2364.08,2304.761,2304.761,2352.01,12.039,0.5119,1582831088,42430046919.0
2015-07-07,'399006,创业板指,2352.01,2415.681,2350.966,2398.103,2493.828,-141.818,-5.6868,989190347,28209140647.0
2015-07-06,'399006,创业板指,2493.828,2795.671,2417.558,2795.671,2605.276,-111.448,-4.2778,2367180680,74225344122.2
2015-07-03,'399006,创业板指,2605.276,2788.763,2458.285,2559.025,2649.316,-44.04,-1.6623,2230035796,70734256098.6
2015-07-02,'399006,创业板指,2649.316,2825.153,2591.05,2756.245,2759.408,-110.092,-3.9897,2040523284,67562737285.2
2015-07-01,'399006,创业板指,2759.408,3008.194,2743.606,2842.166,2858.606,-99.198,-3.4702,2309056940,82992208374.1
2015-06-30,'399006,创业板指,2858.606,2875.09,2485.456,2566.017,2689.76,168.846,6.2774,2393574390,74681453673.2
2015-06-29,'399006,创业板指,2689.76,2950.129,2663.438,2943.504,2920.703,-230.943,-7.9071,1698721319,53486110870.2
2015-06-26,'399006,创业板指,2920.703,3078.398,2915.939,3078.398,3206.381,-285.678,-8.9097,1460215787,48608302936.7
2015-06-25,'399006,创业板指,3206.381,3408.232,3172.368,3403.628,3383.404,-177.023,-5.2321,1538674311,58358377197.8
2015-06-24,'399006,创业板指,3383.404,3459.46,3304.672,3425.569,3393.94,-10.536,-0.3104,1583117748,60619593702.0
2015-06-23,'399006,创业板指,3393.94,3397.266,3154.602,3314.885,3314.976,78.964,2.382,1633255539,61085836952.9
2015-06-19,'399006,创业板指,3314.976,3476.033,3304.65,3408.526,3504.554,-189.578,-5.4095,1604885903,61642363177.2
2015-06-18,'399006,创业板指,3504.554,3752.179,3497.732,3734.91,3741.357,-236.803,-6.3293,1582025588,66804000336.2
2015-06-17,'399006,创业板指,3741.357,3754.369,3511.11,3586.371,3590.669,150.688,4.1967,1701769286,71681391263.3
2015-06-16,'399006,创业板指,3590.669,3669.818,3475.354,3636.787,3696.027,-105.358,-2.8506,1843327807,76590003274.7
2015-06-15,'399006,创业板指,3696.027,3919.356,3688.89,3919.356,3899.705,-203.678,-5.2229,1891853334,79765702414.9
2015-06-12,'399006,创业板指,3899.705,3922.698,3850.591,3889.155,3862.138,37.567,0.9727,1799034665,77219650221.2
2015-06-11,'399006,创业板指,3862.138,3884.371,3815.06,3843.98,3834.699,27.439,0.7155,1780753724,73333231863.3
2015-06-10,'399006,创业板指,3834.699,3876.851,3676.761,3695.064,3705.536,129.163,3.4857,1757107889,74257474548.2
2015-06-09,'399006,创业板指,3705.536,3793.365,3633.724,3664.372,3704.553,0.983,0.0265,1625106273,69426570801.4
2015-06-08,'399006,创业板指,3704.553,3862.801,3643.035,3862.801,3885.832,-181.279,-4.6651,1787265646,79702857975.1
2015-06-05,'399006,创业板指,3885.832,4037.959,3841.415,3994.44,3943.467,-57.635,-1.4615,1812473771,87228578452.9
2015-06-04,'399006,创业板指,3943.467,4015.203,3695.826,3991.797,3982.251,-38.784,-0.9739,1821564369,91615721669.8
2015-06-03,'399006,创业板指,3982.251,4011.039,3838.224,3949.284,3901.543,80.708,2.0686,1910306374,96307066138.2
2015-06-02,'399006,创业板指,3901.543,3912.481,3756.092,3757.104,3718.753,182.79,4.9154,1843613169,87683157083.2
2015-06-01,'399006,创业板指,3718.753,3722.864,3580.077,3580.077,3542.844,175.909,4.9652,1568681286,73632760853.2
2015-05-29,'399006,创业板指,3542.844,3595.168,3328.457,3444.062,3432.982,109.862,3.2002,1736877688,76249518030.9
2015-05-28,'399006,创业板指,3432.982,3677.325,3432.982,3618.339,3628.673,-195.691,-5.3929,2043958212,91108360149.3
2015-05-27,'399006,创业板指,3628.673,3662.98,3546.584,3638.21,3618.231,10.442,0.2886,1993355493,89055095656.4
2015-05-26,'399006,创业板指,3618.231,3619.485,3471.795,3471.795,3467.916,150.315,4.3344,1879669524,83027944480.9
2015-05-25,'399006,创业板指,3467.916,3499.535,3370.836,3415.668,3516.627,-48.711,-1.3852,1774719125,75232026555.1
2015-05-22,'399006,创业板指,3516.627,3618.236,3438.566,3594.589,3527.413,-10.786,-0.3058,2295786905,1.00277336155e+11
2015-05-21,'399006,创业板指,3527.413,3531.842,3421.447,3421.611,3406.284,121.129,3.556,1798673634,80805927529.2
2015-05-20,'399006,创业板指,3406.284,3471.949,3339.17,3339.17,3322.774,83.51,2.5133,1848362516,80861227787.1
2015-05-19,'399006,创业板指,3322.774,3340.42,3206.778,3310.091,3278.483,44.291,1.351,1648461253,72058360812.8
2015-05-18,'399006,创业板指,3278.483,3286.408,3178.369,3178.369,3145.335,133.148,4.2332,1657955907,71977352095.0
2015-05-15,'399006,创业板指,3145.335,3176.115,3059.859,3109.114,3141.593,3.742,0.1191,1627874215,65892688257.9
2015-05-14,'399006,创业板指,3141.593,3228.031,3137.275,3174.448,3192.147,-50.554,-1.5837,1821477862,80170203028.5
2015-05-13,'399006,创业板指,3192.147,3271.175,3123.918,3185.342,3250.296,-58.149,-1.789,1955548382,86700531682.1
2015-05-12,'399006,创业板指,3250.296,3254.99,3133.964,3176.543,3146.83,103.466,3.2879,2071803928,91757737407.2
2015-05-11,'399006,创业板指,3146.83,3150.492,2991.328,3015.433,2973.596,173.234,5.8257,2111185928,91339566288.3
2015-05-08,'399006,创业板指,2973.596,2974.367,2838.97,2838.97,2806.047,167.549,5.971,1693109779,69171093205.8
2015-05-07,'399006,创业板指,2806.047,2879.682,2801.465,2824.82,2846.558,-40.511,-1.4232,1237165013,52550576311.8
2015-05-06,'399006,创业板指,2846.558,2927.026,2806.299,2806.299,2783.443,63.115,2.2675,1480644014,65058665852.1
2015-05-05,'399006,创业板指,2783.443,2845.711,2753.87,2830.794,2845.252,-61.809,-2.1724,1194258296,49492142447.7
2015-05-04,'399006,创业板指,2845.252,2884.442,2803.817,2868.102,2857.89,-12.638,-0.4422,1321488061,56751287719.3
2015-04-30,'399006,创业板指,2857.89,2918.745,2825.161,2825.161,2797.524,60.366,2.1578,1526724263,65691701185.8
2015-04-29,'399006,创业板指,2797.524,2798.515,2674.757,2693.481,2687.974,109.55,4.0756,1389063540,61866078260.5
2015-04-28,'399006,创业板指,2687.974,2779.2,2650.425,2764.406,2747.497,-59.523,-2.1664,1441659735,55172760323.3
2015-04-27,'399006,创业板指,2747.497,2806.755,2737.148,2781.597,2734.75,12.747,0.4661,1364203607,55466052084.8
2015-04-24,'399006,创业板指,2734.75,2747.624,2672.203,2689.907,2706.185,28.565,1.0555,1468057386,58968956467.6
2015-04-23,'399006,创业板指,2706.185,2718.263,2656.177,2656.177,2634.931,71.254,2.7042,1568952093,61948606513.5
2015-04-22,'399006,创业板指,2634.931,2655.373,2610.738,2610.738,2566.091,68.84,2.6827,1561809177,59533767940.3
2015-04-21,'399006,创业板指,2566.091,2566.091,2443.12,2443.12,2424.848,141.243,5.8248,1337088427,49992745360.2
2015-04-20,'399006,创业板指,2424.848,2493.196,2411.34,2462.406,2463.99,-39.142,-1.5886,1408549808,49207064910.7
2015-04-17,'399006,创业板指,2463.99,2511.981,2453.281,2507.472,2484.33,-20.34,-0.8187,1395036160,50623382119.4
2015-04-16,'399006,创业板指,2484.33,2532.305,2407.851,2420.931,2441.739,42.591,1.7443,1255689045,47538063424.7
2015-04-15,'399006,创业板指,2441.739,2548.992,2441.739,2548.992,2558.848,-117.109,-4.5766,1427599888,54078741499.9
2015-04-14,'399006,创业板指,2558.848,2593.7,2539.938,2584.586,2577.776,-18.928,-0.7343,1465323029,56915223737.2
2015-04-13,'399006,创业板指,2577.776,2596.922,2545.258,2558.186,2552.829,24.947,0.9772,1541581802,60047934748.2
2015-04-10,'399006,创业板指,2552.829,2567.683,2457.821,2475.555,2496.487,56.342,2.2569,1379220688,54183459883.3
2015-04-09,'399006,创业板指,2496.487,2501.296,2346.888,2481.688,2488.158,8.329,0.3347,1643560984,60506253814.4
2015-04-08,'399006,创业板指,2488.158,2568.087,2442.816,2566.937,2556.698,-68.54,-2.6808,1688103969,63963052784.2
2015-04-07,'399006,创业板指,2556.698,2557.874,2522.262,2530.072,2510.16,46.538,1.854,1498017753,57733310196.9
2015-04-03,'399006,创业板指,2510.16,2515.575,2460.938,2469.847,2475.325,34.835,1.4073,1490987720,56807919317.3
2015-04-02,'399006,创业板指,2475.325,2475.325,2420.187,2434.764,2404.909,70.416,2.928,1556280421,57585347501.0
2015-04-01,'399006,创业板指,2404.909,2407.49,2345.75,2346.996,2335.171,69.738,2.9864,1290399195,46113103250.8
2015-03-31,'399006,创业板指,2335.171,2358.206,2288.311,2294.317,2290.476,44.695,1.9513,1286625798,44804381014.4
2015-03-30,'399006,创业板指,2290.476,2332.603,2266.846,2319.307,2323.818,-33.342,-1.4348,1219659378,41050894679.2
2015-03-27,'399006,创业板指,2323.818,2326.418,2267.868,2274.677,2291.789,32.029,1.3976,1211139943,42235711246.1
2015-03-26,'399006,创业板指,2291.789,2370.295,2270.787,2362.446,2385.014,-93.225,-3.9088,1692000181,60297434889.2
2015-03-25,'399006,创业板指,2385.014,2405.559,2344.109,2364.941,2357.969,27.045,1.147,1710589567,60342142375.3
2015-03-24,'399006,创业板指,2357.969,2363.055,2253.203,2310.513,2293.649,64.32,2.8043,1979513373,67572214688.2
2015-03-23,'399006,创业板指,2293.649,2293.918,2221.713,2225.848,2213.766,79.883,3.6085,1606327882,52226678228.8
2015-03-20,'399006,创业板指,2213.766,2232.078,2187.013,2187.468,2183.878,29.888,1.3686,1497005008,46361445686.5
2015-03-19,'399006,创业板指,2183.878,2192.553,2160.986,2184.763,2182.919,0.959,0.0439,1317326183,39413445752.4
2015-03-18,'399006,创业板指,2182.919,2186.023,2124.979,2138.366,2137.462,45.457,2.1267,1461534738,43729517446.0
2015-03-17,'399006,创业板指,2137.462,2164.49,2117.78,2149.369,2142.672,-5.21,-0.2432,1548866960,46584786665.9
2015-03-16,'399006,创业板指,2142.672,2144.777,2088.199,2088.199,2069.072,73.6,3.5572,1560905160,47903344851.6
2015-03-13,'399006,创业板指,2069.072,2070.953,2011.172,2020.656,2018.132,50.94,2.5241,1145413972,33289259150.1
2015-03-12,'399006,创业板指,2018.132,2054.392,1984.914,2034.621,2035.829,-17.697,-0.8693,1255415203,36474065464.4
2015-03-11,'399006,创业板指,2035.829,2054.774,2022.319,2050.76,2045.322,-9.493,-0.4641,1212104932,36518956870.6
2015-03-10,'399006,创业板指,2045.322,2048.302,2001.185,2001.185,1994.39,50.932,2.5538,1151356214,34781367383.9
2015-03-09,'399006,创业板指,1994.39,1996.895,1932.82,1941.42,1951.398,42.992,2.2031,992417701,30038668100.8
2015-03-06,'399006,创业板指,1951.398,2018.182,1949.287,2016.813,2014.786,-63.388,-3.1461,1168090000,33028801117.0
2015-03-05,'399006,创业板指,2014.786,2032.218,1997.457,2015.703,2009.827,4.959,0.2467,1372928092,40497958684.2
2015-03-04,'399006,创业板指,2009.827,2011.078,1960.536,1960.536,1961.743,48.084,2.4511,1363917764,38762507221.8
2015-03-03,'399006,创业板指,1961.743,2004.033,1961.006,1987.332,1986.986,-25.243,-1.2704,1607366795,45219418526.9
2015-03-02,'399006,创业板指,1986.986,1987.798,1940.32,1944.106,1928.044,58.942,3.0571,1574046797,44559580039.1
2015-02-27,'399006,创业板指,1928.044,1928.044,1880.63,1880.63,1880.388,47.656,2.5344,1159139834,33075663211.0
2015-02-26,'399006,创业板指,1880.388,1891.782,1847.73,1875.332,1876.745,3.643,0.1941,1021613388,27577506770.7
2015-02-25,'399006,创业板指,1876.745,1909.653,1872.103,1899.389,1894.306,-17.561,-0.927,1107689411,29409927403.5
2015-02-17,'399006,创业板指,1894.306,1909.906,1873.17,1908.183,1896.628,-2.322,-0.1224,933269579,26347600034.7
2015-02-16,'399006,创业板指,1896.628,1897.661,1836.714,1836.714,1825.488,71.14,3.897,1208408329,33149749905.1
2015-02-13,'399006,创业板指,1825.488,1828.235,1796.41,1798.54,1788.809,36.679,2.0505,968709257,26118763108.7
2015-02-12,'399006,创业板指,1788.809,1799.455,1776.347,1777.216,1772.845,15.964,0.9005,829570135,22092852298.9
2015-02-11,'399006,创业板指,1772.845,1783.237,1748.23,1748.23,1747.675,25.17,1.4402,744250414,20802498628.4
2015-02-10,'399006,创业板指,1747.675,1747.862,1700.875,1707.262,1708.845,38.83,2.2723,618887295,16166225135.5
2015-02-09,'399006,创业板指,1708.845,1753.5,1702.562,1727.223,1730.966,-22.121,-1.278,749294150,19399232003.9
2015-02-06,'399006,创业板指,1730.966,1783.618,1725.642,1772.352,1774.312,-43.346,-2.443,961432448,24813333603.7
2015-02-05,'399006,创业板指,1774.312,1809.719,1741.959,1757.234,1757.739,16.573,0.9429,1280303014,34192474835.1
2015-02-04,'399006,创业板指,1757.739,1770.2,1743.024,1753.769,1750.906,6.833,0.3903,985442497,25477202972.7
2015-02-03,'399006,创业板指,1750.906,1762.728,1703.927,1703.927,1696.829,54.077,3.1869,1030998470,28132061304.8
2015-02-02,'399006,创业板指,1696.829,1708.706,1660.046,1667.119,1680.58,16.249,0.9669,705152575,18946184098.3
2015-01-30,'399006,创业板指,1680.58,1721.143,1679.692,1712.854,1711.372,-30.792,-1.7993,754211041,18491278201.5
2015-01-29,'399006,创业板指,1711.372,1733.631,1709.36,1717.398,1731.413,-20.041,-1.1575,704447569,18172638061.6
2015-01-28,'399006,创业板指,1731.413,1759.003,1727.923,1741.07,1743.675,-12.262,-0.7032,900507826,23672653036.2
2015-01-27,'399006,创业板指,1743.675,1754.207,1715.525,1742.465,1739.79,3.885,0.2233,948571557,25284222412.6
2015-01-26,'399006,创业板指,1739.79,1740.366,1698.985,1698.985,1697.288,42.502,2.5041,885979630,23757191154.9
